date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:39:56	341/341	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Oct%202015%2021:40:01%20GMT	http://sky.geocities.jp/robots.txt		(from )
05:39:56	1559/1559	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:01%20GMT	http://sky.geocities.jp/icearbaby/	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/index.html	(from )
05:39:56	1773/1773	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:01%20GMT	http://sky.geocities.jp/icearbaby/top.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/top.html	(from http://sky.geocities.jp/icearbaby/)
05:39:57	5255/5255	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:02%20GMT	http://sky.geocities.jp/icearbaby/left.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/left.html	(from http://sky.geocities.jp/icearbaby/)
05:39:57	5542/5542	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:02%20GMT	http://sky.geocities.jp/icearbaby/main.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/main.html	(from http://sky.geocities.jp/icearbaby/)
05:39:57	1342/1342	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:02%20GMT	http://sky.geocities.jp/icearbaby/bottom.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/bottom.html	(from http://sky.geocities.jp/icearbaby/)
05:39:57	863/863	---M-Z	200	added ('OK')	text/css	date:Fri,%2012%20Dec%202014%2007:03:45%20GMT	http://bc.geocities.yahoo.co.jp/js/sq.css	d:/My%20Websites/11.2b/bc.geocities.yahoo.co.jp/js/sq.css	(from http://sky.geocities.jp/icearbaby/)
05:39:58	7250/7250	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2012%20Dec%202014%2007:03:45%20GMT	http://bc.geocities.yahoo.co.jp/js/sq.js	d:/My%20Websites/11.2b/bc.geocities.yahoo.co.jp/js/sq.js	(from http://sky.geocities.jp/icearbaby/)
05:39:58	1518/1518	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2012%20Dec%202014%2007:03:45%20GMT	http://bc.geocities.yahoo.co.jp/js/geov2.js	d:/My%20Websites/11.2b/bc.geocities.yahoo.co.jp/js/geov2.js	(from http://sky.geocities.jp/icearbaby/)
05:39:58	2843/2843	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202010%2013:42:07%20GMT	http://sky.geocities.jp/icearbaby/image/home/ck3030_f19.png	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/home/ck3030_f19.png	(from http://sky.geocities.jp/icearbaby/top.html)
05:39:58	31669/31669	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202010%2013:42:13%20GMT	http://sky.geocities.jp/icearbaby/image/home/home1.png	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/home/home1.png	(from http://sky.geocities.jp/icearbaby/top.html)
05:40:10	2327/2327	---M--	200	added ('OK')	image/gif	date:Sat,%2019%20Sep%202009%2014:31:24%20GMT	http://pic.hotrank.com.tw/images/report.gif	d:/My%20Websites/11.2b/pic.hotrank.com.tw/images/report.gif	(from http://sky.geocities.jp/icearbaby/top.html)
05:40:10	12322/12322	---MC-	200	added ('OK')	application/x-javascript	date:Fri,%2009%20Oct%202015%2021:40:15%20GMT	http://h01.hotrank.com.tw/hotrank.js?myid=h01-65140	d:/My%20Websites/11.2b/h01.hotrank.com.tw/hotrank2b6b.js	(from http://sky.geocities.jp/icearbaby/top.html)
05:40:10	12256/12256	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:16%20GMT	http://sky.geocities.jp/icearbaby/zhitian.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:11	6619/6619	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202010%2013:42:10%20GMT	http://sky.geocities.jp/icearbaby/image/home/ck3030_f22.png	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/home/ck3030_f22.png	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:11	11534/11534	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:16%20GMT	http://sky.geocities.jp/icearbaby/lianhe.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/lianhe.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:11	9607/9607	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:16%20GMT	http://sky.geocities.jp/icearbaby/zhongli.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhongli.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:11	3696/3696	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:16%20GMT	http://sky.geocities.jp/icearbaby/goods/teijiang.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/teijiang.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:11	4926/4926	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:17%20GMT	http://sky.geocities.jp/icearbaby/goods/wuqi.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/wuqi.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:12	4471/4471	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:17%20GMT	http://sky.geocities.jp/icearbaby/goods/fangju.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/fangju.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:12	3752/3752	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:17%20GMT	http://sky.geocities.jp/icearbaby/goods/zahuo.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/zahuo.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:12	8209/8209	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:17%20GMT	http://sky.geocities.jp/icearbaby/goods/shutan.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/shutan.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:12	7320/7320	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:17%20GMT	http://sky.geocities.jp/icearbaby/goods/wujia.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/wujia.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:12	5257/5257	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:18%20GMT	http://sky.geocities.jp/icearbaby/goods/nanman.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/nanman.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:13	2429/2429	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:18%20GMT	http://sky.geocities.jp/icearbaby/goods/jijiu.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/jijiu.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:13	2297/2297	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:18%20GMT	http://sky.geocities.jp/icearbaby/goods/tiepao.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/tiepao.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:13	3742/3742	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:18%20GMT	http://sky.geocities.jp/icearbaby/goods/yihe.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/yihe.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:13	3414/3414	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:18%20GMT	http://sky.geocities.jp/icearbaby/goods/renzhe.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/renzhe.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:14	11463/11463	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:19%20GMT	http://sky.geocities.jp/icearbaby/goods/mingdao.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/mingdao.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:14	2033/2033	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:19%20GMT	http://sky.geocities.jp/icearbaby/goods/tuoma.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/tuoma.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:14	7883/7883	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:19%20GMT	http://sky.geocities.jp/icearbaby/goods/fanghe.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/fanghe.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:14	5244/5244	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:19%20GMT	http://sky.geocities.jp/icearbaby/goods/tehe.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/tehe.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:14	8359/8359	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:20%20GMT	http://sky.geocities.jp/icearbaby/goods/wuhe.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/wuhe.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:15	9158/9158	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:20%20GMT	http://sky.geocities.jp/icearbaby/goods/wuhe1.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goods/wuhe1.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:15	6057/6057	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:20%20GMT	http://sky.geocities.jp/icearbaby/budui1.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/budui1.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:15	8202/8202	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:20%20GMT	http://sky.geocities.jp/icearbaby/budui.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/budui.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:15	14935/14935	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:20%20GMT	http://sky.geocities.jp/icearbaby/budui2.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/budui2.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:15	12969/12969	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:21%20GMT	http://sky.geocities.jp/icearbaby/jiaoxue.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/jiaoxue.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:16	5998/5998	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:21%20GMT	http://sky.geocities.jp/icearbaby/zhishi.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhishi.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:16	5298/5298	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:21%20GMT	http://sky.geocities.jp/icearbaby/program.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/program.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:16	4607/4607	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:21%20GMT	http://sky.geocities.jp/icearbaby/goodlines.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/goodlines.html	(from http://sky.geocities.jp/icearbaby/left.html)
05:40:16	18774/18774	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20May%202011%2004:55:58%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:17	4442/4442	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:22%20GMT	http://sky.geocities.jp/icearbaby/zhitian/dechuan.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/dechuan.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:17	3454/3454	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:46%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/dechuan.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/dechuan.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:17	4953/4953	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:22%20GMT	http://sky.geocities.jp/icearbaby/zhitian/daoji.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/daoji.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:17	3664/3664	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:43%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/daoji.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/daoji.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:18	4845/4845	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:23%20GMT	http://sky.geocities.jp/icearbaby/zhitian/shichuan.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/shichuan.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:18	3597/3597	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:57%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/shichuan.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/shichuan.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:18	5742/5742	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:23%20GMT	http://sky.geocities.jp/icearbaby/zhitian/zhuzhong.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/zhuzhong.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:18	4217/4217	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:51:01%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/zhuzhong.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/zhuzhong.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:18	4454/4454	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:24%20GMT	http://sky.geocities.jp/icearbaby/zhitian/jiujing.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/jiujing.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:19	3903/3903	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:50%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/jiujing.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/jiujing.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:19	4682/4682	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:24%20GMT	http://sky.geocities.jp/icearbaby/zhitian/jingyi.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/jingyi.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:19	4311/4311	---M--	200	added ('OK')	image/gif	date:Wed,%2001%20Sep%202010%2013:50:49%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/jingyi.gif	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/jingyi.gif	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:19	5431/5431	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:25%20GMT	http://sky.geocities.jp/icearbaby/zhitian/benduo.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/benduo.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:20	4181/4181	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:41%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/benduo.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/benduo.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:20	5093/5093	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:25%20GMT	http://sky.geocities.jp/icearbaby/zhitian/shenyuan.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/shenyuan.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:20	4456/4456	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:56%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/shenyuan.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/shenyuan.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:20	4848/4848	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:25%20GMT	http://sky.geocities.jp/icearbaby/zhitian/fengxu.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/fengxu.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:21	3877/3877	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:47%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/fengxu.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/fengxu.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:21	5344/5344	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:26%20GMT	http://sky.geocities.jp/icearbaby/zhitian/pingshou.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/pingshou.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:21	3900/3900	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:54%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/pingshou.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/pingshou.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:21	5192/5192	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:26%20GMT	http://sky.geocities.jp/icearbaby/zhitian/daosan.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/daosan.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:21	3714/3714	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:44%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/daosan.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/daosan.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:22	5058/5058	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:27%20GMT	http://sky.geocities.jp/icearbaby/zhitian/fubu.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/fubu.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:22	3271/3271	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:47%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/fubu.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/fubu.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:22	5397/5397	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:27%20GMT	http://sky.geocities.jp/icearbaby/zhitian/lijia.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/lijia.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:22	3363/3363	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:51%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/lijia.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/lijia.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:23	4811/4811	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:28%20GMT	http://sky.geocities.jp/icearbaby/zhitian/ningning.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/ningning.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:23	2763/2763	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:52%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/ningning.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/ningning.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:23	4742/4742	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:28%20GMT	http://sky.geocities.jp/icearbaby/zhitian/liusheng.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/liusheng.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:23	3691/3691	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:51%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/liusheng.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/liusheng.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:24	5598/5598	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:29%20GMT	http://sky.geocities.jp/icearbaby/zhitian/chengzheng.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/chengzheng.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:24	3659/3659	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:42%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/chengzheng.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/chengzheng.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:24	4595/4595	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:29%20GMT	http://sky.geocities.jp/icearbaby/zhitian/daoye.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/daoye.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:24	3846/3846	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:45%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/daoye.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/daoye.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:25	5711/5711	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:30%20GMT	http://sky.geocities.jp/icearbaby/zhitian/heitian.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/heitian.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:25	3769/3769	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:48%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/heitian.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/heitian.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:25	4723/4723	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:30%20GMT	http://sky.geocities.jp/icearbaby/zhitian/jiugui.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/jiugui.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:25	4251/4251	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:49%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/jiugui.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/jiugui.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:25	5615/5615	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:30%20GMT	http://sky.geocities.jp/icearbaby/zhitian/ruilong.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/ruilong.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:26	7748/7748	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202010%2013:50:55%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/ruilong.png	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/ruilong.png	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:26	5867/5867	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:31%20GMT	http://sky.geocities.jp/icearbaby/zhitian/xianshi.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/xianshi.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:26	3317/3317	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:58%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/xianshi.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/xianshi.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:26	5458/5458	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:31%20GMT	http://sky.geocities.jp/icearbaby/zhitian/zhitian.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/zhitian.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:27	7404/7404	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Sep%202010%2013:51:00%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/zhitian.gif.png	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/zhitian.gif.png	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:27	4297/4297	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Oct%202015%2021:40:32%20GMT	http://sky.geocities.jp/icearbaby/zhitian/nongji.html	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/zhitian/nongji.html	(from http://sky.geocities.jp/icearbaby/zhitian.html)
05:40:27	3042/3042	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202010%2013:50:53%20GMT	http://sky.geocities.jp/icearbaby/image/zhitian/nongji.jpg	d:/My%20Websites/11.2b/sky.geocities.jp/icearbaby/image/zhitian/nongji.jpg	(from http://sky.geocities.jp/icearbaby/zhitian.html)
